time,lat,lon,GHI,model_index
2018-08-29 02:00:00,62.0,9.0,0.0,4.0
2018-08-29 03:00:00,62.0,9.0,0.0,4.0
2018-08-29 04:00:00,62.0,9.0,0.0,4.0
2018-08-29 05:00:00,62.0,9.0,14.544573,5.0
2018-08-29 06:00:00,62.0,9.0,56.324043,5.0
2018-08-29 07:00:00,62.0,9.0,122.493225,6.0
2018-08-29 08:00:00,62.0,9.0,184.24313,6.0
2018-08-29 09:00:00,62.0,9.0,251.78827,6.0
2018-08-29 10:00:00,62.0,9.0,289.28235,6.0
2018-08-29 11:00:00,62.0,9.0,311.39075,6.0
2018-08-29 12:00:00,62.0,9.0,226.76196,6.0
2018-08-29 13:00:00,62.0,9.0,172.4403,6.0
2018-08-29 14:00:00,62.0,9.0,173.40546,5.0
2018-08-29 15:00:00,62.0,9.0,170.39272,5.0
2018-08-29 16:00:00,62.0,9.0,87.405655,5.0
2018-08-29 17:00:00,62.0,9.0,49.444504,5.0
2018-08-29 18:00:00,62.0,9.0,29.404083,5.0
2018-08-29 19:00:00,62.0,9.0,0.0,4.0
2018-08-29 20:00:00,62.0,9.0,0.0,4.0
2018-08-29 21:00:00,62.0,9.0,0.0,4.0
2018-08-29 22:00:00,62.0,9.0,0.0,4.0
2018-08-29 23:00:00,62.0,9.0,0.0,4.0
2018-08-30 00:00:00,62.0,9.0,0.0,4.0
2018-08-30 01:00:00,62.0,9.0,0.0,4.0
2018-08-30 02:00:00,62.0,9.0,0.0,4.0
2018-08-30 03:00:00,62.0,9.0,0.0,4.0
2018-08-30 04:00:00,62.0,9.0,0.0,4.0
2018-08-30 05:00:00,62.0,9.0,29.829079,5.0
2018-08-30 06:00:00,62.0,9.0,142.84174,6.0
2018-08-30 07:00:00,62.0,9.0,247.20009,6.0
2018-08-30 08:00:00,62.0,9.0,383.43213,6.0
2018-08-30 09:00:00,62.0,9.0,466.63446,6.0
2018-08-30 10:00:00,62.0,9.0,558.1045,6.0
2018-08-30 11:00:00,62.0,9.0,620.1249,6.0
2018-08-30 12:00:00,62.0,9.0,647.8074,6.0
2018-08-30 13:00:00,62.0,9.0,575.5652,6.0
2018-08-30 14:00:00,62.0,9.0,473.17944,6.0
2018-08-30 15:00:00,62.0,9.0,361.43912,6.0
2018-08-30 16:00:00,62.0,9.0,210.30415,6.0
2018-08-30 17:00:00,62.0,9.0,104.44313,6.0
2018-08-30 18:00:00,62.0,9.0,41.18315,5.0
2018-08-30 19:00:00,62.0,9.0,3.7753334,5.0
2018-08-30 20:00:00,62.0,9.0,0.0,4.0
2018-08-30 21:00:00,62.0,9.0,0.0,4.0
2018-08-30 22:00:00,62.0,9.0,0.0,4.0
2018-08-30 23:00:00,62.0,9.0,0.0,4.0
2018-08-31 00:00:00,62.0,9.0,0.0,4.0
2018-08-31 01:00:00,62.0,9.0,0.0,4.0
2018-08-31 02:00:00,62.0,9.0,0.0,4.0
2018-08-31 03:00:00,62.0,9.0,0.0,4.0
2018-08-31 04:00:00,62.0,9.0,0.0,4.0
2018-08-31 05:00:00,62.0,9.0,15.926754,5.0
2018-08-31 06:00:00,62.0,9.0,61.278854,5.0
2018-08-31 07:00:00,62.0,9.0,133.78377,6.0
2018-08-31 08:00:00,62.0,9.0,238.79176,6.0
2018-08-31 09:00:00,62.0,9.0,368.92487,6.0
2018-08-31 10:00:00,62.0,9.0,532.9735,6.0
2018-08-31 11:00:00,62.0,9.0,627.808,6.0
2018-08-31 12:00:00,62.0,9.0,618.2826,6.0
2018-08-31 13:00:00,62.0,9.0,541.859,6.0
2018-08-31 14:00:00,62.0,9.0,428.65448,6.0
2018-08-31 15:00:00,62.0,9.0,335.11444,6.0
2018-08-31 16:00:00,62.0,9.0,229.55827,6.0
2018-08-31 17:00:00,62.0,9.0,164.6121,6.0
2018-08-31 18:00:00,62.0,9.0,75.11998,6.0
2018-08-31 19:00:00,62.0,9.0,6.6226616,5.0
2018-08-31 20:00:00,62.0,9.0,0.0,4.0
2018-08-31 21:00:00,62.0,9.0,0.0,4.0
2018-08-31 22:00:00,62.0,9.0,0.0,4.0
2018-08-31 23:00:00,62.0,9.0,0.0,4.0
2018-09-01 00:00:00,62.0,9.0,0.0,4.0
2018-09-01 01:00:00,62.0,9.0,0.0,4.0
2018-09-01 02:00:00,62.0,9.0,0.0,4.0
2018-09-01 03:00:00,62.0,9.0,0.0,4.0
2018-09-01 04:00:00,62.0,9.0,0.0,4.0
2018-09-01 05:00:00,62.0,9.0,47.319584,5.0
2018-09-01 06:00:00,62.0,9.0,129.03868,6.0
2018-09-01 07:00:00,62.0,9.0,247.43016,6.0
2018-09-01 08:00:00,62.0,9.0,271.597,6.0
2018-09-01 09:00:00,62.0,9.0,315.85678,6.0
2018-09-01 10:00:00,62.0,9.0,408.3739,6.0
2018-09-01 11:00:00,62.0,9.0,472.35056,6.0
2018-09-01 12:00:00,62.0,9.0,418.9643,6.0
2018-09-01 13:00:00,62.0,9.0,485.59088,6.0
2018-09-01 14:00:00,62.0,9.0,427.2359,6.0
2018-09-01 15:00:00,62.0,9.0,266.8236,6.0
2018-09-01 16:00:00,62.0,9.0,186.42123,6.0
2018-09-01 17:00:00,62.0,9.0,88.904434,6.0
2018-09-01 18:00:00,62.0,9.0,34.782593,6.0
